Id,SalePrice
6,182786.69814326492
1781,411397.7664317846
2397,302829.2695348447
2340,341912.2990046519
1618,168798.3933052532
2843,168086.53038575637
1061,387858.17104245885
2786,119914.41282153988
1935,120598.97628395709
1341,107134.89475159082
521,329320.76796104887
2136,141315.77601102626
996,184604.2215659134
227,148359.1174650091
135,164183.17748352519
1167,163148.2916131334
294,248519.81277529447
1776,201179.5326341017
540,176737.1717507061
1717,188056.1527859595
2303,119595.01224988242
116,164399.67306166107
127,124885.99707248659
1371,111951.82959722717
1014,175477.978656972
1507,79740.24890737266
702,149636.94088809454
750,157172.01916155088
261,154721.69446544824
1559,59535.150749096734
577,234489.46391664952
2812,204623.93370621075
2080,152048.0230104762
1368,103189.49829607211
2376,133943.9667681197
659,86917.97742966996
1235,133102.98689598925
332,85587.98586118281
1917,125176.79851669431
2094,230718.4617367125
1460,282183.6510105852
1471,200108.71394058407
1509,110830.69059584354
1922,125477.55449567584
433,480930.28018748714
460,310939.5397741475
1116,258298.5237628125
1137,164818.65151795454
53,167295.75582304108
2354,251245.87399609966
1475,206083.8635765859
1761,545933.6063480483
842,145365.16082406876
2739,183812.8594253151
2509,151850.00364053444
1007,199541.02775995387
2610,165844.0201943531
1952,76975.15120329618
2719,191109.81555497355
2921,93584.70477539119
1966,144963.5950206011
292,130607.12122998846
1204,199189.2908107853
1829,237499.9276116054
2419,185368.5536078631
391,160404.95240290882
798,112488.1524634454
481,183971.42871519143
193,187448.00938957004
555,127444.79501980837
899,87798.62425576817
2357,178885.85793438117
328,98678.0514056743
1356,104395.14916104835
1154,115081.16526575707
1730,172976.2905220658
2249,152036.21454778838
1119,256130.9510434698
2856,133728.19141816624
1394,144114.85035848225
2587,122912.27140523976
61,322463.81891163567
2661,181756.22335606202
2711,129866.2584071667
1147,184481.47234736325
757,117288.30285727048
2623,91965.27968206223
2378,144048.1566271781
1413,136009.97016434226
1722,232791.66446651088
1112,208742.9379334155
1623,187902.8305735226
1201,186704.65723563373
1513,103629.53029335348
957,246738.2771946644
1171,292840.1817918436
1145,194017.1238462526
2726,248699.69803212408
703,141569.35842548602
760,95639.81737665937
1964,127171.68568067081
2512,175393.13067874135
159,135291.3246995593
1281,182906.53989125972
468,174392.88186608985
290,114567.79366624494
665,96001.00777759492
1463,272638.4287733732
1792,220052.04258207988
923,183706.74612974894
500,297197.1846014611
1408,147238.52026351503
331,80880.74008913225
170,136572.15231815394
2192,96008.08345678636
2571,283882.2003468672
2314,167068.66020164837
2647,91161.07484676159
422,424726.92548099475
2457,298016.1903736377
1838,186152.442819221
2805,250940.9945157671
1645,163302.34642249212
1711,311445.8823686234
2825,237138.9943963383
322,354256.80938323855
2103,266885.41134552937
342,125602.54722745897
600,113183.09264895195
488,195264.93592428544
1725,342627.4179338224
2246,267550.262486791
2847,145413.9172349059
806,242772.68712557343
530,239292.9703552794
963,193765.23904947934
2678,105490.01997614776
171,74293.257782867
2401,425181.2087992809
805,207818.8122686958
2259,230689.62187120586
1748,169304.3402843728
1361,144575.72651377987
1677,110444.61805881583
1406,142939.2710378827
2322,216314.4247113996
688,184008.96770252165
143,148572.9685050888
804,194949.32893804024
1214,172225.81414005155
2828,137816.60661957745
1999,158647.94106354253
2467,209411.71820669473
2665,157295.60376136593
1538,345345.1797814479
398,120311.47550666556
2822,141094.86222083805
2157,122071.06671480543
1856,190849.23681060554
1269,98135.98683430471
2570,126626.71101926397
2320,241031.0078309979
1517,132861.02405919906
2304,128556.2240738151
1312,71232.18061695644
2012,130335.15439094612
506,227260.64353306365
2865,226079.16776736378
2367,96093.28383666356
554,101289.80572779963
238,139247.91319106368
1954,116766.00070206067
2488,116604.78962205339
2291,90826.67028884265
1969,93279.63793914723
2725,159508.16142658496
1482,121945.14925790884
2763,211037.28384779592
503,253731.49193706308
1584,242179.21856331703
1531,184370.34701948139
2210,194761.4296578981
459,343827.01660762646
556,140402.78309784457
1347,162805.44484847054
1290,85188.46663986458
1388,117001.86751452721
1571,184232.9757154934
2754,198707.61908944737
765,126723.05176347602
2494,129772.05693302598
2870,241861.21465965387
7,245016.30494534766
1114,221817.3231409957
2418,276327.1261006123
291,142092.7384026605
18,391446.5586512716
39,375451.4460298229
1001,292877.6348065557
2442,238120.71964968037
616,128382.26654531283
2680,71832.80207004584
1414,105481.23639849506
289,141692.19742393962
40,285440.8754703984
860,131055.64666170577
409,126588.48552224002
673,152047.664975464
2427,166686.58110995323
2036,182583.68139846387
2564,147029.48624327162
642,186739.2060757762
1008,185481.9204310604
1908,152941.98033304123
2519,178871.49097978874
1369,78739.08370150141
2855,194487.2426663354
712,83345.8404468871
1943,97301.88835979569
1958,135953.28110838728
107,146634.76285828726
2295,183139.41027139916
704,102485.27611009445
676,128871.00063410221
259,188619.16895500268
93,294612.25003393454
106,251592.86927317354
2315,186726.1453306957
1050,118635.83911895994
1095,184307.89101723468
2709,147703.80747687005
758,144737.81115369708
1496,149927.12325690978
2370,109892.92967645678
2458,257245.47968753497
2733,135891.37945683152
161,258425.39939531806
726,134499.80051315806
845,206924.60963711535
947,254061.890243406
2232,109480.99445646575
2563,139604.3691498887
2299,171800.92338612463
211,124404.1592934755
605,170990.92787145905
1478,215033.45448903076
2247,268953.3384800069
2274,206226.7115864714
2869,236355.588450642
967,226754.84931527684
2656,125315.90421877423
667,222656.24590824742
1042,98453.86157715443
2023,161143.510355771
2447,415575.2765081483
2055,138477.3223449941
2275,273790.9506514516
2204,171721.32458841568
1563,260472.59167772572
483,201471.1870397848
796,114781.58524442566
1526,178859.54149898264
2042,150274.56425531005
442,366371.9272089639
1693,316632.58704324934
1468,209520.95871136143
1430,203025.6735189477
2605,160988.571165381
1529,206715.60398393034
335,146180.5127637301
1287,123712.58661376094
31,99083.01600667869
1785,240153.90998412552
82,165252.59274467226
2620,141338.10334496284
252,196986.85413449
721,49421.70481690523
2165,184074.4878719819
2316,171876.7062813933
775,146957.09913827962
1558,106699.29111139546
17,207378.98987147884
1022,219498.14750590225
925,144857.00165579823
438,298771.79859320726
1270,158224.12384037412
1272,127841.47902601589
215,123482.2165481905
266,219110.41980664482
2402,284927.81556875614
1250,131959.9627783492
1984,131344.74268457724
1279,145616.33483079984
377,242955.27306001371
1252,136223.3723236939
2156,266301.39868937887
499,331956.2673030796
1374,120938.30837606269
2898,261476.0986992129
401,120762.77783876451
2721,177413.53108144604
2078,252164.77586156077
2589,127047.2790535382
1946,239277.76847960724
1334,109267.72993495045
2781,225405.0246255114
431,429638.55321560137
576,184063.37964726659
1474,207978.4939105428
2254,145392.82057469437
2155,318901.17228911025
885,95831.65973385272
643,135480.99253669332
1944,123388.47690637314
480,192685.94558515865
2845,89390.32712491673
2387,318940.77906397416
2407,204329.05035472685
2527,164772.50164398382
2514,147382.49527169135
629,179606.29119094607
80,197949.57155428224
1876,151237.03583679453
1546,107036.56161860721
2518,178513.74885678518
2347,164527.9120766543
783,195431.78523340615
1322,84769.00367614234
194,87563.08492051082
1770,293513.61114625586
2143,127967.05284703642
1229,195956.00620491334
511,266684.3278216912
46,206461.29984037057
1348,165032.19629019368
2465,207387.1122485705
387,249711.59897151124
873,205805.104417209
1918,125209.41274256306
2764,230853.4657120426
2184,120070.28523013786
934,125305.27825950063
1920,128624.87049498776
2631,152771.00027331806
1768,567859.8640490766
2040,114837.2513870037
1749,211899.93242249754
834,241313.61413473875
1457,243411.68568051094
79,93545.20772248613
2302,119143.70991778346
1817,142930.9332421416
2755,235966.73414167674
359,168011.84137506303
2059,121306.60619280401
2092,228785.5530174311
2516,254083.97474543395
150,121237.26131863994
1656,158766.95229575614
83,100200.12750766314
2411,180116.80864542676
795,77621.04216685954
2312,239547.81228313645
2917,80262.47976496424
1624,182185.78258634315
2215,309461.9799277684
1211,146833.4320410032
1485,122497.27253433937
1024,168862.9296785953
570,175339.3125751086
2874,122356.74877106611
700,166523.80816183603
2756,215734.54469951004
2022,181357.50179234252
583,212422.84526815574
2392,371889.50763969583
2424,185587.51545898127
212,110234.60501875638
736,121381.88040431976
1610,185889.02375462363
890,130469.15143410716
467,171743.5728238634
578,266249.5600048426
1747,169572.18282056015
1149,141909.49525755562
2758,226997.6924317073
857,126223.01961590188
2219,282551.20061649894
733,116787.10132789818
2909,107133.92126396492
1798,275408.54441475123
235,136643.29092057445
2366,122553.49961592749
1027,134080.87678863667
1195,128356.55722332027
1303,50001.93799069933
148,182897.85030668176
608,159892.20519661994
2515,200887.58502233116
821,264461.3553333987
2500,296987.1496529477
745,112656.51662296044
741,147656.66260461567
1611,109368.99401085162
2532,130460.71021555329
1081,198827.56994421117
1692,423657.8074756174
2520,162835.13913435375
276,93046.95733552882
1992,114785.03858379243
663,49734.4109455657
418,124948.57687802745
1733,183615.4001339612
2359,148117.19175344508
253,195628.46928571872
1518,176950.34511175632
2035,130844.71011413695
2919,80122.13738204054
1540,231284.22589922443
2120,155409.33902553158
1674,156008.2562512214
256,171995.2911175219
2361,112035.15103601632
978,87974.85433914271
2280,139802.4043459411
2095,215190.9695725925
1709,322821.4231412454
2801,229185.20463078248
1246,106759.71924948439
2373,93527.32194530497
1055,289789.46888335707
2017,119282.3357180974
1099,308521.151127789
1344,82157.40979868686
835,219523.86132456997
1117,211075.82581970817
2043,88160.52259482429
2085,113839.23262409338
410,152361.668882411
2650,104197.84052409948
2867,188956.64904937468
1668,125166.92889435988
1161,163941.18066944502
2122,170982.84014974756
2539,151473.55564171792
1047,135984.6876274208
1445,127790.79744610634
541,142687.0054179183
569,215409.7771946621
1276,127209.8634043473
918,157976.8385844278
326,181783.45895593968
1936,115599.88128883173
895,105537.81906279988
257,159783.7978062988
1241,180031.29907745318
1545,101705.33290895763
1189,160296.21883683544
270,122497.27253433937
2066,203727.86762637002
693,98699.67444478333
1259,151877.90372831572
2916,156823.5103031638
2321,265253.9575460365
1977,103256.50357984102
1895,161304.63498237077
1240,155117.46827291776
85,160124.46292209026
1823,134309.84417041106
825,273658.9974524701
110,223843.14917497354
697,92551.65389904189
2297,120582.63488710794
1231,144621.51750780566
1355,137447.08657776716
968,354484.9019950899
584,204082.9337629581
1315,104134.14032023487
1606,134577.9366333185
206,83805.64414530165
1685,365316.8721251987
2016,130427.52665380746
869,214710.68719223113
2135,126643.95069265238
2346,165753.20233272863
2430,198546.05098584364
2198,131591.45330174544
2652,116454.22069779804
27,120336.01145634399
241,171941.27050195166
906,117446.09114012349
1506,87655.05616009884
2098,328979.7076004683
1435,205719.14097378493
2213,144104.87735758166
1274,138151.4125477776
743,62801.24205336899
1737,194392.70303800225
2797,269056.29663346603
2185,59083.17748719118
58,170442.73128746904
830,195605.93158690512
808,104906.83610742138
680,165588.57801490076
1153,112668.06912542574
1291,120443.05003951087
1818,140819.19302947135
2161,189370.17861768653
1883,136187.07214578567
350,332480.78341018787
2473,150985.91573604578
295,205898.54845774817
293,180214.3273743015
859,121312.44060374415
288,81482.54788373833
1578,162453.25337555094
102,191122.81967482128
2831,156676.56902691635
1030,175401.33460645506
2551,146593.09510769026
1286,125616.34784340968
958,328579.33773284487
776,145215.75401251245
72,209894.488103451
2263,258732.96555170362
1866,151977.47141664135
2876,69477.10016227893
2146,270697.91750988225
103,162088.89769247058
1500,123523.89253603035
492,184981.1394751129
167,144038.1101867495
2597,106838.11655044355
2685,121272.73940313599
1035,144155.6996218386
1220,78001.57808373292
2602,136348.48396145963
2159,211078.90616147866
695,125495.38059465983
1109,261690.9999237578
640,189890.74539643642
1652,149637.37641311923
2090,185763.0159700476
1188,193103.31969698024
2345,210947.26402717052
1059,415708.2502198027
2751,233741.23795140872
128,205607.91374000607
1523,138563.09251920617
2925,150817.3024898347
2145,292877.2209664688
1121,241416.0607569126
566,273075.25688523275
565,227481.83774802776
1331,152008.472476425
2928,142456.5359622294
156,136936.06007978923
797,140454.15485658206
327,94938.61177168807
2859,173298.2893338233
1453,114934.77504096969
1762,339239.62237443647
1868,182985.25229706048
1760,184979.34219807287
1113,250163.99689778232
1812,187757.1676524706
117,157832.91026683434
1142,205760.2324207742
2342,397517.12222436327
927,170345.52435051362
2478,198093.8089523889
655,101283.19993154136
2064,121393.59869891134
369,257562.07116209835
2239,110351.94696486529
2732,220701.4300269032
1653,156886.1625618473
959,215273.1467209862
2395,319728.2941165091
1412,94495.15366789009
271,252688.56677569856
1484,123400.74698668024
1497,150590.2378846635
552,135250.3421010422
2,125631.37115789075
1855,289919.70677392266
4,242622.13698511446
2292,150655.8860416125
134,147133.44083813514
646,127588.59411930651
42,362032.9808856173
532,228986.4327029828
713,98083.16409031895
2561,136707.04308303006
2360,136560.93845289457
1333,116079.5759145015
1407,198808.44360691565
2892,266655.3375439298
574,223539.34833556542
1227,166840.01154013636
2591,200514.6745253692
1476,211170.8959258849
1125,283541.537529257
1446,140334.87845498204
408,106947.09318348177
1101,297643.9925002761
2251,191537.87096090446
373,188178.83960592662
2554,118692.18346433944
2382,288880.84069145995
1985,76710.73642978116
519,238305.02077443036
1093,200799.10373182024
864,264962.04609015625
2889,132572.11359118964
2308,208736.45835973488
986,151929.03622395973
1302,148649.32635900262
585,146933.093934608
2708,137410.39871874775
147,143559.50008913677
1441,212037.27081609773
383,170081.00891805766
285,158948.38849224447
181,110988.10848730993
358,166400.1600371385
780,211397.03340011742
258,199043.43536039817
1865,223257.95314242278
692,110810.00810285531
2902,297804.4196931921
508,269729.14292909036
2638,156103.86655637692
36,144391.5501784943
611,173710.12617961116
2281,134279.08445166235
1678,109942.68780751535
1696,433412.59126696317
1557,52112.9711450748
2180,160453.494676416
1726,230879.97271243314
951,149385.79165100853
267,227943.58111634446
2706,148195.79245480266
2221,230625.52971831092
1357,154756.90937899964
2901,285414.77575860365
347,179568.73454820298
2164,187162.55800556042
1586,294250.2842908035
360,166347.3685301734
1769,240430.63737078875
2617,146294.46952425968
1879,159947.67270713497
991,207849.91548716702
1535,159536.2158362554
1191,146345.3202392821
1579,211168.8411520616
1882,127912.1207520623
1510,136962.19643365487
2196,163492.7100813533
1845,174910.47255781572
2336,425959.0569211197
942,97427.45380866881
861,130594.55426288395
2555,117956.19049186658
1392,155023.81790746062
2099,266885.41134552937
1543,108223.34673320576
948,238944.55837711482
1239,160069.5339350599
22,176720.64946222465
2796,240195.14208961427
2747,169438.36106415404
92,306627.6196562033
210,202013.40555580953
1858,184033.53103462278
2228,169511.19548792462
447,250631.88268350635
827,228374.48498643306
1649,205228.64545584892
682,142352.56669115438
2698,112608.59917192429
494,170271.03451181093
214,109734.520703688
2441,242887.5326184177
2679,113528.55073217081
1336,112442.85147290782
465,181346.70508467767
1524,160284.51977781922
2543,121988.14701156635
631,139014.9235148018
2452,317425.04058830265
228,162899.13502271558
126,150708.7432101205
1092,206539.1646512411
1122,214556.1416904694
932,239848.4763352974
1980,73934.9522426651
2171,119350.96123244398
551,160036.88860162656
2768,198645.27103799052
2056,121872.35275082644
1159,400372.55914007564
2645,131618.53171872173
1174,167669.96969417288
2266,207211.41768387795
2462,392709.07298812317
1219,133293.46103454928
2922,176198.2771054404
118,155823.61458489334
474,165650.74172748363
2576,166300.85557230483
872,265682.41170166346
1077,232832.42725126038
1536,174699.31494600518
1150,127771.06719216348
2341,321283.8103747675
1931,126922.63989937329
2785,127518.59353549234
2538,130602.10129023778
597,213667.57175105455
464,193974.41794695528
233,221206.80696567698
2169,140985.15305920073
2123,160135.2055674647
1867,162609.42127506266
137,252768.72331465813
515,229754.83719409606
933,107943.7411767649
2784,170339.7171162818
972,151918.42886788692
599,160501.63732033543
2614,124717.34912935478
2582,123061.33104890265
1409,145636.81151726126
175,125615.32426804004
352,275409.64959803724
976,82509.00586000044
2134,201596.19204122495
984,114485.96982892824
2396,363559.74193097616
1673,134273.63460906653
404,124010.4020269133
607,164579.0719609854
814,146380.42893364397
868,203004.3343453887
2271,209257.044727472
1633,246198.65366982756
337,197929.97062940628
2765,219066.8191408231
1746,214892.65576409287
368,348499.4063126723
2806,202042.61974432142
1662,183654.9457954245
1234,203841.57581417242
1373,139329.46609138377
1672,119420.67116784843
1939,118951.09485360334
