Id,SalePrice
481,197847.31429879708
193,191723.84821193333
555,111983.19601384041
899,50732.8691471269
2357,178346.2849320632
328,127459.13466132144
1356,116850.95330371213
1154,97100.45606468897
1730,185828.18551530488
2249,160304.44191640517
1119,287534.26831318444
2856,150379.2349838659
1394,142740.28008877352
2587,120816.81943794055
61,310013.488289993
2661,160023.65805539588
2711,127788.1807271312
1147,175456.01190938943
757,106011.88534540415
2623,100182.97720870713
2378,130467.86761333217
1413,150563.20141115182
1722,214713.18337225847
1112,205231.66442807068
1623,201293.10603474488
1201,178521.75739220929
1513,112316.49207470374
957,490228.3248217588
1171,288658.70970594685
1145,188925.74403826668
2726,243025.02727894054
703,146823.45671978226
760,109878.60135000828
1964,148062.50684363357
2512,170493.91507450162
159,136758.53091506418
1281,166473.76030149584
468,174348.89377192841
290,125404.96609361778
665,95661.76680224513
1463,254988.54180944426
1792,215156.022889346
923,170848.68650567613
500,273344.9932513098
1408,180531.09087376838
331,75387.63328360408
170,132595.98683000257
2192,98232.03822036933
2571,265126.3056874779
2314,171360.28639127765
2647,97287.83687457991
422,451390.45820544095
2457,336920.56249987404
1838,192766.73578436323
2805,260370.38708183175
1645,142580.0462156639
1711,292808.90040790837
2825,227876.4834024591
322,331896.5725372712
2103,258481.55127119162
342,114589.60649411479
600,147971.56981373555
488,177139.032131053
1725,329243.1294883674
2246,308739.2440882717
2847,149870.47543185297
806,243374.95741203293
530,222806.62033012664
963,194514.94576534638
2678,109996.83539277865
171,90523.5426670345
2401,463554.3882201627
805,221146.01055561635
2259,248867.15992477315
1748,178779.97434130384
1361,136609.35959220942
1677,108222.78740983566
1406,150475.58598902437
2322,251272.10247431474
688,151806.4039949839
143,151368.95336000106
804,205502.573655904
1214,149682.39217338804
2828,144369.32146182636
1999,162883.773049518
2467,212168.38053225275
2665,153563.63048087596
1538,352566.13469642977
398,127022.6995576829
2822,140581.13805581108
2157,126290.03089213435
1856,174284.94918907393
1269,86851.28707531019
2570,123566.41979745167
2320,223393.18823515478
1517,154181.203473439
2304,143980.71776310937
1312,86003.68703158127
2012,130677.78906229729
506,251440.0802039068
2865,234470.1760431774
2367,95779.91542505944
554,72014.30646195321
238,136117.52421385882
1954,106951.1570186931
2488,117924.59821268404
2291,46705.506781409815
1969,98152.34778172064
2725,188419.6378721991
1482,132360.12466770934
2763,193512.47519940787
503,263119.4979326047
1584,243401.0402106673
1531,113256.5036376467
2210,185294.81546303813
459,351047.89154366305
556,131096.93447213108
1347,130225.96504121037
1290,60947.5710970901
1388,76187.50370416128
1571,372391.8761191695
2754,200728.67339554286
765,139445.9191723796
2494,130226.34538565352
2870,267806.4964249535
7,242644.8507648333
1114,236172.25939332036
2418,281504.2214490341
291,151211.76217870484
18,378855.4252084699
39,405294.5877722809
1001,282535.534813842
2442,221731.04548237723
616,122942.76110256807
2680,80103.76265442868
1414,119716.71155517737
289,159690.42147046
40,279266.8493069344
860,128782.18327168174
409,144888.86192944332
673,157286.4134031138
2427,170438.45487198624
2036,224023.22228157014
2564,140477.12719003408
642,155568.4114917531
1008,188102.3062018743
1908,152278.97348369096
2519,195038.26717148727
1369,95903.83404458856
2855,174331.50883280454
712,99555.2807840609
1943,107599.81138045297
1958,113191.69184452239
107,152970.5602151366
2295,219044.4666301948
704,98709.60086031948
676,130301.5536289273
259,186113.13118943686
93,292559.3783508431
106,246324.0875583999
2315,172501.80799900962
1050,102003.50156305177
1095,200222.10605915546
2709,152431.20701145713
758,116575.96707060782
1496,145559.18768939743
2370,123440.03645295557
2458,281695.24297892547
2733,137989.27237656867
161,267250.93921795924
726,129415.5007360702
845,196749.5695755732
947,255514.27456681925
2232,126436.57444750889
2563,144952.08582200244
2299,145905.56295163912
211,73274.04586201312
605,150696.29204226902
1478,194791.5365679623
2247,275712.4659005001
2274,234772.37866390683
2869,233496.9029110334
967,208714.52509560034
2656,145518.74490412383
667,184612.74932500004
1042,107199.86405082901
2023,153355.63546158333
2447,404994.8263022589
2055,122073.25988127259
2275,273795.1978599256
2204,165366.95645722063
1563,273419.4725583459
483,209899.12850489782
796,115846.11458312115
1526,161229.21222058876
2042,109703.3335761904
442,360858.6697831084
1693,324470.9475816643
1468,214696.3695311154
1430,186777.47210496847
2605,153164.1463401744
1529,220547.88492906277
335,166633.30899535492
1287,119131.44296247268
31,99197.36883114869
1785,302293.98973958066
82,173742.51804849593
2620,136975.8211971321
252,178282.72228183353
721,24261.503212638927
2165,189475.35125869673
2316,188157.1512782583
775,134042.16289430432
1558,98187.03936125827
17,224880.1829402136
1022,212653.60677140811
925,130450.85184809519
438,267424.8039791188
1270,156537.90052979364
1272,135846.06573366857
215,134187.21179934242
266,225305.09149603322
2402,279207.9301574607
1250,126269.87409798222
1984,133299.5294821832
1279,140886.3830653784
377,248656.8945511137
1252,103690.58844476259
2156,272686.5159367878
499,332458.69659561384
1374,132349.815848235
2898,250912.14316278597
401,119156.45127588205
2721,170649.68011072595
2078,249979.27848354308
2589,123116.23424651762
1946,234339.21613531144
1334,111296.14065111314
2781,206863.96542981415
431,454186.2457637089
576,189277.41595587257
1474,212577.03947012292
2254,138550.42731534253
2155,314718.496879782
885,91349.51471312856
643,136351.30145447195
1944,124377.11540254437
480,186408.6669264876
2845,101691.29581959285
2387,325115.181514221
2407,213406.3299602976
2527,166110.40927603276
2514,137773.24598635468
629,142176.04551353
80,209554.91807766605
1876,148013.5093332517
1546,118247.81624790584
2518,151128.3092430295
2347,154446.06080575188
783,244615.8154964309
1322,75349.89215422246
194,92774.69057612964
1770,293838.86852133175
2143,126284.90305282087
1229,215143.79964469757
511,277270.7043120598
46,237756.89456747012
1348,157056.14605817306
2465,210199.03727636044
387,235687.05338710602
873,222484.89749357005
1918,129453.26966728386
2764,236074.18530197802
2184,122068.80469103825
934,138313.47186532643
1920,132618.45524103608
2631,160872.94374730974
1768,561951.0287996999
2040,118793.35986388927
1749,202539.37504791512
834,237504.22703725757
1457,226768.27157215812
79,104466.1804115186
2302,132064.267487912
1817,150541.92974827412
2755,231333.15052819916
359,173861.6346976471
2059,104508.39668450752
2092,231097.43420122584
2516,231469.9898004017
150,129233.90225222101
1656,150440.15758540345
83,89282.82287680748
2411,183536.9070154302
795,49219.11744664257
2312,216304.04721958097
2917,87378.71572010903
1624,171908.13871829928
2215,306445.72190556
1211,146469.62945298452
1485,136409.642016066
1024,177275.89594002737
570,184076.7282351136
2874,131160.57074883557
700,126834.62193767872
2756,212847.5552516983
2022,176034.42302690723
583,244106.46377533878
2392,399787.7994823894
2424,167455.13050003655
212,126570.80729408667
736,139497.99566459563
1610,179224.81391804855
890,127521.41931374982
467,175481.91039016072
578,204375.59719800355
1747,185823.7185074653
1149,129803.0105502739
2758,268922.195890176
857,151406.67909553554
2219,294662.53279319266
733,111413.89933168355
2909,100442.80343439944
1798,246896.5352336733
235,147044.94929700793
2366,128668.51834911408
1027,133018.31366629744
1195,126111.56001842233
1303,62822.0417038727
148,191459.45551130438
608,164572.37146936063
2515,196994.88740886725
821,240238.3330568688
2500,276743.29813524475
745,98414.47482079396
741,131709.1404683397
1611,101093.4955836235
2532,122565.35973464989
1081,216662.74465602334
1692,446342.8019881646
2520,170018.9833434619
276,112878.169541757
1992,131312.34689103402
663,58370.05506420261
418,122351.68440179652
1733,209117.8732993182
2359,142467.7729077534
253,175657.16276887598
1518,197412.71302584372
2035,130414.75331015929
2919,71056.02500096484
1540,258979.31734323542
2120,151922.96772507395
1674,141148.1791981964
256,158321.52834727397
2361,124023.51116901799
978,70027.99087526984
2280,124831.76067084851
2095,218552.51443865907
1709,325730.94254471845
2801,246445.36537648848
1246,106127.50693609663
2373,89130.54137304112
1055,308693.8719404013
2017,125486.42769518014
1099,283387.5151573274
1344,81973.57915857423
835,227547.24529226212
1117,222690.38044800406
2043,91292.6983558371
2085,114414.60979116621
410,144195.41439898813
2650,113618.00455271122
2867,178564.5776692875
1668,111935.15687796031
1161,147237.31101139143
2122,168977.64888285098
2539,153903.97702990097
1047,147055.3052873008
1445,130651.45498703586
541,127347.9873802831
569,217219.41941087937
1276,95974.71186862035
918,160212.21537185233
326,168199.18838303845
1936,129552.42450295697
895,99776.42545715057
257,157068.8022801657
1241,180709.9453778566
1545,123065.20459505453
1189,168476.2416723305
270,129569.40592224931
2066,197035.394736826
693,98089.01838906697
1259,130675.95286961019
2916,146779.78282411047
2321,280980.41126148246
1977,102377.60574091089
1895,142917.7259426104
1240,171901.58746086678
85,162086.88134465393
1823,135325.89230379992
825,285233.5031843301
110,223589.77973245748
697,120823.33980303555
2297,126504.7329530889
1231,143251.442677509
1355,141507.70407768796
968,351174.19753915665
584,225534.5924033412
1315,122333.95898397474
1606,148692.24202780405
206,92594.07651135522
1685,383185.38520313683
2016,133327.79374447558
869,198754.4770886748
2135,123264.02454388779
2346,176350.62439830208
2430,229550.07199689528
2198,107120.93799423786
2652,121287.82573605045
27,120406.00658266316
241,155509.05086774848
906,131957.52096178124
1506,101363.59728630149
2098,350577.9077957787
1435,216639.7592964062
2213,153537.41363282863
1274,119212.22930648233
743,54365.62731638698
1737,198749.25985742506
2797,275464.82926094596
2185,48287.201836303604
58,171664.89440377688
830,194361.02753719426
808,110238.74875542006
680,155075.4021924063
1153,100206.41570311513
1291,114265.52762757722
1818,147011.82336349945
2161,197886.14113264714
1883,106727.57243231125
350,353454.66680560773
2473,152793.03439099054
295,203329.68475524907
293,191149.2237409341
859,125044.64777967057
288,58310.905081840014
1578,154719.08514411864
102,189824.69542119658
2831,139434.1970991008
1030,151516.994008231
2551,155541.44497870668
1286,138451.38572352787
958,316801.5756281718
776,135339.6108801886
72,243101.54211557528
2263,250481.29100026947
1866,155233.71898197074
2876,67991.78284575768
2146,245381.26502889028
103,164742.7227326782
1500,118532.56976769437
492,186233.79622957995
167,154464.49196218984
2597,112547.42784607578
2685,111766.36525378027
1035,162805.17047311377
1220,80084.71482012702
2602,153760.84316837444
2159,198267.29819209073
695,143493.8416170807
1109,274391.27458541293
640,177015.66115713006
1652,146718.7875376828
2090,191088.42868547363
1188,176684.98269539946
2345,242314.4913733833
1059,413812.51933149225
2751,235529.69040009388
128,225405.9089048731
1523,178034.17669468292
2925,190300.83349046877
2145,298527.13146192126
1121,235226.07166363206
566,250748.88438453796
565,258952.59022390825
1331,147154.2947418065
2928,126396.60172836881
156,142562.2636066666
797,143531.43506023657
327,92699.04924692269
2859,161868.90620700238
1453,122286.31611979833
1762,337377.88102833484
1868,206489.40441068975
1760,175981.38700624037
1113,227558.7956863144
1812,190521.18333481654
117,150778.2012545891
1142,210849.8403010206
2342,408995.0664123008
927,162061.94737762297
2478,181730.88183155723
655,90242.04130420036
2064,116865.5050112985
369,274833.30247222725
2239,109534.07394925198
2732,217537.0471647248
1653,154370.31452851288
959,219826.3344822901
2395,336961.40301306307
1412,106976.38807663058
271,246626.16471046838
1484,132874.24334051763
1497,163918.52043522024
552,162528.0537306326
2,128553.99707486297
1855,286449.2198063966
4,256211.59300708468
2292,143291.01957249752
134,142752.23462767235
646,104060.23557211361
42,346261.76102098904
532,227947.79908994693
713,95380.81865345038
2561,136289.21448665872
2360,129001.6157080499
1333,123675.5020222932
1407,247476.5213747181
2892,280864.13424933574
574,217864.56233244966
1227,187003.18688289094
2591,205417.6690035285
1476,215257.53289765806
1125,260855.68063251406
1446,155849.94009975612
408,140037.1949801906
1101,296762.0423842866
2251,189082.17734841676
373,178569.56277430747
2554,131582.11177084572
2382,266045.2634029657
1985,77776.74322553657
519,267394.81098937953
1093,197690.53912653073
864,246378.5814287453
2889,140033.56468279177
2308,197317.8745524689
986,184063.7105010718
1302,146257.39277430458
585,148790.65346709348
2708,149371.72857311188
147,140781.46062603543
1441,220546.3844689467
383,199949.05519147555
285,143560.75080598923
181,100099.79009173042
358,191349.26587100074
780,186604.39768043876
258,197216.47545177175
1865,238099.38738953217
692,115051.21131060302
2902,323588.4947844034
508,258349.19017699943
2638,157999.2260117591
36,139297.613972971
611,163409.16624190222
2281,140349.33397537263
1678,96763.09712121764
1696,454659.9033955086
1557,59762.248820472814
2180,165586.02659033547
1726,232026.65385803152
951,140855.8953638607
267,212070.14331148317
2706,145262.09023660223
2221,271351.5817446052
1357,153754.20293257217
2901,314927.5341423456
347,175018.1578833609
2164,187938.97618168272
1586,290912.42521220376
360,143907.63473665263
1769,251710.84938913072
2617,157144.0623060908
1879,130014.92743824865
991,230378.8859923411
1535,124218.14181424497
1191,133152.8673217916
1579,216614.99954603464
1882,148366.60144111986
1510,134914.00151095772
2196,183887.6785741307
1845,169367.97918411344
2336,420346.2030853161
942,92051.05083242174
861,140196.78178688922
2555,131647.79122789166
1392,178055.00516625008
2099,257621.99047130742
1543,117573.95390541002
948,271143.60648532416
1239,193973.8933116402
22,173803.3131917777
2796,231117.07225570912
2747,191926.15605424857
92,297701.7649588654
210,186718.51937998057
1858,191864.09955753447
2228,163629.9407235801
447,247892.0641459995
827,239338.32974362973
1649,211444.64638502098
682,137151.96604785492
2698,101308.39115461358
494,170415.72260449425
214,85188.11965901952
2441,254280.86629321135
2679,122215.35825670711
1336,111452.27095503118
465,172987.1786997872
1524,158562.34445677142
2543,108103.59142393792
631,153303.28431396253
2452,302946.6806107393
228,161617.86858814253
126,209586.03303041402
1092,247153.70979792898
1122,213420.49431482327
932,235305.14640212775
1980,83282.93506364305
2171,114006.96539353118
551,175690.5104266792
2768,172412.28035654663
2056,107624.07091162515
1159,381779.23152811045
2645,112058.13061400945
1174,168010.60780896997
2266,210215.25487237677
2462,423824.32241934945
1219,144810.7951135278
2922,169972.05973474515
118,154880.25377812574
474,151406.89464877872
2576,150497.93270614542
872,269013.0162584278
1077,211030.43901221312
1536,156521.04649401584
1150,107480.52537157948
2341,349031.98975443083
1931,151505.01783115778
2785,121918.54538922611
2538,125553.586697553
597,209639.87282887046
464,198748.32570447552
233,233229.47626939468
2169,132050.20220251838
2123,171931.2626837663
1867,171941.58254883665
137,254090.15300558205
515,259558.31602423594
933,110144.53765428932
2784,166915.5123269003
972,158929.73838940257
599,170933.21431853893
2614,119368.77309291266
2582,135633.23349958152
1409,165980.87544667287
175,115387.23259622508
352,261849.78017545334
976,98807.34717618182
2134,191664.65078660968
984,111922.76835615392
2396,369122.9447217082
1673,125911.57841616102
404,135438.54691579775
607,166388.75567064038
814,147577.22171823937
868,189132.55716388373
2271,179229.60868141026
1633,236601.48630167602
337,161775.2307976202
2765,226908.77632916014
1746,238997.45302123175
368,331377.82413535897
2806,205006.93464808044
1662,205286.8914797828
1234,218579.87179199504
1373,118457.43032188121
1672,114490.3621447774
1939,121887.77787269301
