Id,SalePrice
2855,181773.9117058479
712,102609.06553385974
1943,97552.19619992106
1958,132668.90563799447
107,152463.56529732374
2295,185232.35085459868
704,98950.76661063344
676,132321.3312229059
259,194519.57217787582
93,310440.3465496779
106,250629.2282837564
2315,188211.0933387144
1050,121602.65837909277
1095,179836.80853303758
2709,133548.877231457
758,111617.46094677036
1496,170635.2065055125
2370,122969.01029528846
2458,250012.42111169753
2733,114660.81207722129
161,280109.5275222788
726,155145.95331124926
845,208302.97488450672
947,259799.31627739168
2232,125334.2913341792
2563,139531.78335613097
2299,208426.16307559446
211,67532.91471476686
605,131780.24942810033
1478,207173.71247302214
2247,312982.14361072483
2274,214574.96735698153
2869,208729.14605822883
967,230272.71450276932
2656,136011.7048959387
667,144248.91382505873
1042,105362.3629866339
2023,182304.35511795495
2447,397632.496412348
2055,131909.83453958563
2275,278622.54616082134
2204,205306.1232275003
1563,316779.5164227651
483,197059.91103776792
796,150560.6705680835
1526,176624.23282696508
2042,42554.995587994665
442,355918.69368668715
1693,331684.3789353331
1468,208645.9173521308
1430,208049.36568558204
2605,119683.02213921395
1529,246978.04837309872
335,146980.78516011673
1287,136010.8249112951
31,104272.90913319377
1785,249437.89706594346
82,154060.34622960186
2620,133143.17999293414
252,197368.9292271579
721,127762.45556263044
2165,190865.36699568175
2316,172367.4589646794
775,137610.09470978595
1558,117265.89009288247
17,211533.69802842717
1022,208656.39058220666
925,158487.29953848364
438,319650.3948743195
1270,165852.81256259093
1272,126770.19892037957
215,157671.0947256612
266,217130.4768063511
2402,269000.12473195494
1250,127758.76529098408
1984,128881.55830488427
1279,143929.5061835072
377,253476.67775306661
1252,70418.38661340202
2156,251267.52927983133
499,296487.67667563044
1374,132335.4930647268
2898,290974.98436959315
401,124884.09011691851
2721,172688.78332537302
2078,251267.30898676818
2589,129637.52603477635
1946,222249.3145244703
1334,76605.10838186859
2781,230300.23779784396
431,404260.37038467627
576,191121.05451629337
1474,201341.28231109248
2254,131161.68940805265
2155,281115.0388911573
885,92708.02089148502
643,144989.41411794288
1944,144134.16445706395
480,189303.7067361748
2845,100149.06515886424
2387,337204.5168949965
2407,192190.2068535512
2527,158776.20692694953
2514,142758.2934087961
629,158439.54221945538
80,203338.22278424536
1876,139540.26058774051
1546,130117.76465749549
2518,170772.35788327866
2347,150370.72750921006
783,255600.190528895
1322,58118.65207494849
194,97751.56029097177
1770,326988.45280280465
2143,131562.35767922632
1229,181040.89949917278
511,264834.8071613077
46,193578.4358698501
1348,156919.00158448398
2465,214547.12763818252
387,248223.08375718736
873,196912.17491286792
1918,127824.75602873563
2764,210233.03649076287
2184,138104.55032173576
934,127662.16977281224
1920,136249.42844010307
2631,140867.1141354993
1768,462691.9040579428
2040,109371.93566346272
1749,214259.77645777387
834,287742.62856641365
1457,244447.07928391785
79,107787.83446640399
2302,126537.74055328568
1817,123841.94341287256
2755,241378.63151666027
359,167920.32262942864
2059,123687.27924904737
2092,230213.08429550935
2516,241233.8093745323
150,125984.3683956899
1656,158999.13669272553
83,101204.79940631018
2411,178918.48229495637
795,96773.22221621092
2312,240850.8377569797
2917,72324.44028555277
1624,176235.80322002433
2215,360381.9362846516
1211,152982.23006568433
1485,144881.7467641037
1024,155115.13243814997
570,175632.66915789465
2874,133303.61583867634
700,126666.714527898
2756,219210.5646684697
2022,208573.9237612116
583,207480.74690499343
2392,329662.5472880305
2424,200190.08367760503
212,107810.72151969069
736,131532.44276443953
1610,133998.3865184075
890,121013.0104345435
467,172898.23045173136
578,230252.60670533322
1747,182421.29194106217
1149,140616.66361631613
2758,236389.13701018
857,131025.69466844141
2219,241258.56495300893
733,110488.43897244707
2909,115368.01252985382
1798,273762.1412019472
235,143094.86149381762
2366,132529.2366293891
1027,160697.5478943849
1195,137180.89411979192
1303,91577.2161281823
148,172579.62666543148
608,144954.8393764314
2515,213944.33094358398
821,271403.9065888486
2500,269921.6719429393
745,121458.62087848582
741,149804.0086422505
1611,72758.8948817314
2532,146112.10009858507
1081,197380.2756358802
1692,481786.35076724156
2520,154083.91824612734
276,132812.3283743965
1992,138498.82405376955
663,107675.23834472586
418,127769.70455982986
1733,185344.41652750847
2359,156103.47939683322
253,191432.6472089283
1518,188212.08683186953
2035,136707.65727474162
2919,82327.62026083548
1540,326219.6339358981
2120,154912.2760554925
1674,184299.2782843816
256,128146.87335744762
2361,121577.9481956283
978,85534.63674193333
2280,133361.89126828485
2095,198706.03879468967
1709,348670.9970355645
2801,236584.53920481997
1246,116605.5386207471
2373,90756.0369293305
1055,301861.7690004013
2017,117912.5533797137
1099,213452.05594819295
1344,77091.44807794451
835,191033.53168400438
1117,217298.73018995585
2043,88798.64049368547
2085,170739.23868761366
410,139360.66133067285
2650,110277.88516424697
2867,185077.99723974237
1668,127558.9266100572
1161,150121.63834801118
2122,179869.6198912624
2539,168588.46369319395
1047,151409.2986821984
1445,126019.61314243567
541,145800.5759740931
569,221661.65224651195
1276,148229.9585070675
918,144161.48949593754
326,176557.25936260697
1936,137729.79040738946
895,93739.9233401897
257,157996.2534151364
1241,179641.9898306424
1545,113314.40869018066
1189,175750.6690516658
270,144881.7467641037
2066,164241.00246904106
693,114774.46272117065
1259,119168.31893447794
2916,153866.7599388345
2321,273279.05075748474
1977,98520.64748776163
1895,156924.69581439055
1240,159455.9925329099
85,147248.146847986
1823,128908.26725358091
825,262259.4913838394
110,220878.50945970454
697,114669.31083565182
2297,115929.3926315032
1231,139755.7666465757
1355,129517.64029999425
968,361339.06599808694
584,200102.39495135564
1315,152760.2604504929
1606,116552.5428686427
206,75765.02070081572
1685,338089.7076108024
2016,142051.01165201532
869,217600.59895464077
2135,125380.37902014564
2346,159749.26933798208
2430,201215.27969233427
2198,113052.51383708908
2652,137386.14059200083
27,121573.60327243901
241,145567.55997983855
906,130269.56555378831
1506,119646.87437123198
2098,371281.7485572853
1435,199863.33624015638
2213,104382.24949119706
1274,134873.7489169955
743,48495.57888501079
1737,188257.4421125005
2797,268910.45888883865
2185,138204.19816221684
58,171348.84668481155
830,191624.57501827608
808,115725.41863989251
680,163009.95930384498
1153,131650.47022940638
1291,149805.7698305326
1818,119857.8242031736
2161,184610.566081996
1883,128930.07950112902
350,430723.7199660854
2473,143948.95625831682
295,182958.93901663317
293,200194.72465072921
859,121268.35592226901
288,81340.84777659232
1578,167903.05996210157
102,177684.46367105772
2831,114830.65044429229
1030,170978.40196722123
2551,142779.51774817618
1286,145294.3406408046
958,343541.3494235964
776,145571.7373607794
72,206912.5690566737
2263,258694.90114424948
1866,142011.02518108155
2876,67870.54125406533
2146,270150.70919962134
103,176150.51204267365
1500,136572.04048651975
492,185701.7587420655
167,141351.34255819558
2597,118433.54967779097
2685,126969.20448982315
1035,163700.13920501777
1220,57589.68704214266
2602,143357.5994224329
2159,209143.94881385088
695,80190.15607273733
1109,267887.54037217353
640,175865.64865597364
1652,152665.67320644786
2090,189280.4660910236
1188,188466.48719639026
2345,222238.93398658407
1059,453518.65719856357
2751,240937.94280181816
128,199162.50910173517
1523,121688.06583621378
2925,159882.80367424345
2145,308971.7744688578
1121,227338.8290118171
566,325058.7863938273
565,257581.11100653533
1331,139831.70223757706
2928,142514.8542824421
156,141913.77557507885
797,155706.398436732
327,98205.90068498508
2859,121226.83465589021
1453,117847.63431761686
1762,396876.69840167835
1868,191419.49501511655
1760,186599.4307310082
1113,250956.6714303707
1812,190512.8506519702
117,169957.95445283916
1142,196748.4115238958
2342,404594.4550226952
927,155810.58098717747
2478,200531.91514396723
655,98482.1679799599
2064,123480.48972883314
369,273245.36179374554
2239,76057.53937351276
2732,251534.90784451278
1653,166200.433295564
959,218929.65090849545
2395,334741.3207045909
1412,170950.80696922398
271,242833.04545445484
1484,144881.7467641037
1497,131227.48261032734
552,86345.02914353294
2,125162.44556324673
1855,345404.37799494027
4,242970.64765404345
2292,151213.03730175283
134,139003.07468971575
646,120328.91271462402
42,317346.4489678625
532,227624.1022590117
713,112921.98707894002
2561,128650.67648614342
2360,134093.66924396163
1333,127195.85585724069
1407,196796.29738476497
2892,284911.1427192583
574,192353.26532576725
1227,165963.76856527248
2591,201536.97200643283
1476,200616.3186816291
1125,266271.5814269419
1446,137289.2423258676
408,130414.3561280353
1101,295902.2878333517
2251,183636.82771208487
373,174773.41918582673
2554,122515.0270412426
2382,302348.9756761369
1985,81281.91730388187
519,222260.68003999154
1093,195584.26299848803
864,261426.2375125187
2889,141225.32652451308
2308,179956.54099093782
986,157393.57274263902
1302,136621.86261437726
585,161013.37498847127
2708,154222.57718630508
147,134710.11213285002
1441,207874.9786393155
383,185808.52131473218
285,158108.81692999834
181,106015.94562635818
358,177364.84271175085
780,120551.09578451476
258,195367.3510059066
1865,215300.64213358588
692,124342.23982469503
2902,319758.2316571557
508,267421.09663669247
2638,130125.79687731416
36,133160.5239300939
611,168682.15184698597
2281,141136.23833465006
1678,101257.48599999711
1696,518320.7022360738
1557,82077.97128827739
2180,163005.90981139144
1726,218812.01311870175
951,151662.7528293706
267,235943.44557231257
2706,147321.93588938474
2221,247083.51216348767
1357,143711.67443650082
2901,294448.5722553211
347,179471.22185183654
2164,183521.39900516905
1586,303053.33903124265
360,161194.60615704188
1769,245965.48165773912
2617,123370.86907104065
1879,160240.83418736025
991,233096.79351185227
1535,168252.04145823425
1191,120065.70157154278
1579,211555.0070170368
1882,149952.6729676717
1510,122874.76828795293
2196,110289.06962106244
1845,177684.46367105772
2336,442524.4030451953
942,91623.84219490028
861,148894.5693401158
2555,121742.34337435651
1392,142558.3742460134
2099,273671.802034786
1543,113082.4244368943
948,264918.0689336038
1239,164785.41220883268
22,186600.71034536988
2796,245804.67137754237
2747,158614.42848174414
92,298903.90881368954
210,169846.04613776942
1858,191805.18233030682
2228,147767.43557488575
447,235433.61676642104
827,228888.71830432495
1649,183788.50166732256
682,143426.10329745553
2698,103988.21528633367
494,169506.0115509764
214,92153.93995302389
2441,254802.67836447695
2679,123813.33727370991
1336,130241.69694606031
465,175882.28802364465
1524,129772.2047089368
2543,115840.99479795009
631,134620.55394628912
2452,315961.59037772496
228,142520.58676353793
126,117166.22718032898
1092,208224.8902034377
1122,211500.48295357602
932,192071.30936260076
1980,90945.8339136926
2171,100106.84614615483
551,160322.15108506082
2768,188786.40917400998
2056,122678.30136256095
1159,399506.73741289973
2645,119815.3907078738
1174,186526.45798750588
2266,207244.9446128734
2462,461857.36432108365
1219,140081.85527181497
2922,155398.55681517354
118,142106.659717992
474,176382.54331032868
2576,160620.96771116566
872,258523.77881995498
1077,221091.07272660887
1536,122094.21055164431
1150,125770.9916135682
2341,309450.89899373555
1931,163109.89959572983
2785,123418.02866807286
2538,129750.96306240928
597,200565.88015277623
464,168916.42178356674
233,284567.76227210596
2169,120614.72246581034
2123,174895.8898282993
1867,156769.48063646076
137,253759.2731604829
515,242502.62873120705
933,113007.52381666648
2784,169256.2691703231
972,156341.00062851261
599,159432.8333169086
2614,129411.8009649256
2582,161633.16348941118
1409,139464.3893883855
175,102231.6691953825
352,210914.38253672037
976,132551.14758401847
2134,195189.11309914605
984,126049.34406078761
2396,355249.3707151851
1673,179420.47604769174
404,130906.94102429051
607,156755.78537490463
814,158667.86456584014
868,201634.7346452595
2271,202592.679810412
1633,277755.89122952
337,187757.62838548742
2765,184612.79719636013
1746,211256.908619738
368,362571.4519013659
2806,199545.75941609702
1662,191905.9634447669
1234,208908.70901131924
1373,138517.55836888248
1672,125197.11567604335
1939,118280.38057586338
